"name","primaryColor","sessionId","rating"
"Tempest Shadow","#52284c","f6738e61-dc07-4b6c-a8f9-afb9b2f2bbd2","VERY_MEAN"
"Tempest Shadow","#52284c","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SOMEWHAT_NICE"
"Daybreaker","#fff4e3","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_MEAN"
"Filthy Rich","#d4bb80","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","NEITHER_NICE_NOR_MEAN"
"Pinkie Pie","#f9b8d2","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Scootaloo","#f9b864","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Tantabus","#000031","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_MEAN"
"Granny Smith","#d2f391","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Sunset Shimmer","#fecf69","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SOMEWHAT_NICE"
"Gladmane","#7f74c1","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","NEITHER_NICE_NOR_MEAN"
"Windigos","#6da8bd","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SOMEWHAT_MEAN"
"Storm King","#706d86","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_MEAN"
"Cherilee","#b26693","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Big McIntosh","#d9385a","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Mr. Cake","#f0e93d","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Grubber","#465162","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","NEITHER_NICE_NOR_MEAN"
"Flim Flam Brothers","#efefa6","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SOMEWHAT_NICE"
"Yona","#d1b982","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Wind Rider","#a9d6e7","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SKIPPED"
"Rarity","#edeef9","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Fido (Diamond Dogs)","#98acba","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SKIPPED"
"Starlight Glimmer","#edbcf3","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SOMEWHAT_NICE"
"Chimera","#dc7c30","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SOMEWHAT_MEAN"
"Flutterbat","#babea3","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","NEITHER_NICE_NOR_MEAN"
"Grogar","#2286d8","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","SKIPPED"
"Silverstream","#f9d8fa","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_NICE"
"Pony of Shadows","#424242","39b5032a-4e2e-4b36-8ebd-26edeb305e6f","VERY_MEAN"
"Princess Luna","#6265bb","dd81c097-e1ea-4a6c-8895-efb95adf0700","VERY_NICE"
"Spot (Diamond Dogs)","#b7a384","b6b90592-02f2-4dda-a59c-b8c66866c201","VERY_MEAN"
"Queen Novo","#f8ebf5","b6b90592-02f2-4dda-a59c-b8c66866c201","SOMEWHAT_NICE"
"Parasprites","#428ec2","b6b90592-02f2-4dda-a59c-b8c66866c201","VERY_MEAN"
"Applejack","#faba62","b6b90592-02f2-4dda-a59c-b8c66866c201","VERY_NICE"
"Tempest Shadow","#52284c","b6b90592-02f2-4dda-a59c-b8c66866c201","NEITHER_NICE_NOR_MEAN"
"Thorax","#292929","b6b90592-02f2-4dda-a59c-b8c66866c201","VERY_NICE"
"Grogar","#2286d8","b6b90592-02f2-4dda-a59c-b8c66866c201","SOMEWHAT_NICE"
"Diamond Tiara","#fbc3ff","b6b90592-02f2-4dda-a59c-b8c66866c201","SOMEWHAT_MEAN"
"Babs Seed","#e0a145","7634651e-4206-42c5-81aa-92f43b362986","VERY_MEAN"
"Chimera","#dc7c30","7634651e-4206-42c5-81aa-92f43b362986","VERY_MEAN"
"Shining Armor","#f0f0f0","7634651e-4206-42c5-81aa-92f43b362986","VERY_NICE"
"Pinkie Pie","#f9b8d2","7634651e-4206-42c5-81aa-92f43b362986","VERY_NICE"
"Smolder","#e29c25","7634651e-4206-42c5-81aa-92f43b362986","SOMEWHAT_NICE"
"Grogar","#2286d8","7634651e-4206-42c5-81aa-92f43b362986","VERY_MEAN"
"Rover (Diamond Dogs)","#939393","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Queen Novo","#f8ebf5","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Gilda","#af9246","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Wind Rider","#a9d6e7","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Mrs. Cake","#90eeff","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Maud Pie","#b8b7be","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SKIPPED"
"Changelings","#2b2b2b","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","NEITHER_NICE_NOR_MEAN"
"Silverstream","#f9d8fa","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Filthy Rich","#d4bb80","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Tantabus","#000031","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","NEITHER_NICE_NOR_MEAN"
"Princess Cadance","#f9c3e4","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Windigos","#6da8bd","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Diamond Tiara","#fbc3ff","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Rainbow Dash","#b3e8fe","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SKIPPED"
"Twilight Sparkle","#cc93dd","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Storm King","#706d86","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_MEAN"
"Rarity","#edeef9","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Thorax","#292929","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Spoiled Rich","#dd9ca4","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Nurse Redheart","#ffffff","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SKIPPED"
"Chimera","#dc7c30","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","NEITHER_NICE_NOR_MEAN"
"Spike","#c391c6","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Big McIntosh","#d9385a","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Fluttershy","#fdf6af","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Cockatrice","#378f90","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Apple Bloom","#f3f49b","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Princess Luna","#6265bb","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SKIPPED"
"Cherilee","#b26693","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Grubber","#465162","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Pinkie Pie","#f9b8d2","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_NICE"
"Granny Smith","#d2f391","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Silver Spoon","#a2b4c2","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","NEITHER_NICE_NOR_MEAN"
"Garble","#981926","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Mane-iac","#7763a5","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","VERY_MEAN"
"Starlight Glimmer","#edbcf3","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Shining Armor","#f0f0f0","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Vampire Fruit Bat","#5e5957","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SKIPPED"
"Tirek","#a12e45","20403c73-7ece-421e-9c0c-85d9b8a08906","VERY_MEAN"
"Scootaloo","#f9b864","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_NICE"
"Pony of Shadows","#424242","68cb8fc6-81fa-4d9f-acd8-44f12dd100db","SOMEWHAT_MEAN"
"Storm King","#706d86","fbe04af8-244f-4d06-a4f6-ecfbd9257263","SOMEWHAT_MEAN"
"Discord","#68413d","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Princess Cadance","#f9c3e4","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"King Sombra","#4e4e4e","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Tirek","#a12e45","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Silverstream","#f9d8fa","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Mayor Mare","#d8c7a0","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Smolder","#e29c25","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Starlight Glimmer","#edbcf3","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Babs Seed","#e0a145","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Daring Do","#d9bf61","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Gilda","#af9246","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Big McIntosh","#d9385a","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Nightmare Moon","#000406","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Tempest Shadow","#52284c","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Filthy Rich","#d4bb80","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Rainbow Dash","#b3e8fe","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Changelings","#2b2b2b","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Grubber","#465162","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Fluttershy","#fdf6af","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Spike","#c391c6","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Fido (Diamond Dogs)","#98acba","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Silver Spoon","#a2b4c2","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Wind Rider","#a9d6e7","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Tantabus","#000031","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Rover (Diamond Dogs)","#939393","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Nurse Redheart","#ffffff","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Pony of Shadows","#424242","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Queen Novo","#f8ebf5","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Applejack","#faba62","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Gladmane","#7f74c1","c7398669-5c57-47f2-917d-da0d64b87cd9","SKIPPED"
"Granny Smith","#d2f391","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Capper Dapperpaws","#d1873d","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Mr. Cake","#f0e93d","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Spot (Diamond Dogs)","#b7a384","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Queen Chrysalis","#313131","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Daybreaker","#fff4e3","c7398669-5c57-47f2-917d-da0d64b87cd9","SKIPPED"
"Storm King","#706d86","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Babs Seed","#e0a145","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Changelings","#2b2b2b","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Windigos","#6da8bd","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Thorax","#292929","c7398669-5c57-47f2-917d-da0d64b87cd9","SKIPPED"
"Sweetie Belle","#ede8ee","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Daring Do","#d9bf61","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"The Hydra","#b5883f","be4ac028-4640-4397-8ffc-a810235f1791","VERY_MEAN"
"Cherilee","#b26693","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Diamond Tiara","#fbc3ff","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Big McIntosh","#d9385a","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Wind Rider","#a9d6e7","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Fido (Diamond Dogs)","#98acba","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Silver Spoon","#a2b4c2","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Sweetie Belle","#ede8ee","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_NICE"
"Silverstream","#f9d8fa","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Princess Celestia","#fcf7f9","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Cherilee","#b26693","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Maud Pie","#b8b7be","be4ac028-4640-4397-8ffc-a810235f1791","NEITHER_NICE_NOR_MEAN"
"Pinkie Pie","#f9b8d2","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Gilda","#af9246","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Princess Luna","#6265bb","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Nightmare Moon","#000406","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Maud Pie","#b8b7be","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Rarity","#edeef9","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Flutterbat","#babea3","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_NICE"
"Mrs. Cake","#90eeff","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Twilight Sparkle","#cc93dd","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Twilight Sparkle","#cc93dd","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Rover (Diamond Dogs)","#939393","be4ac028-4640-4397-8ffc-a810235f1791","VERY_MEAN"
"Diamond Tiara","#fbc3ff","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Flim Flam Brothers","#efefa6","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Cockatrice","#378f90","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Trixie Lulamoon","#70ade0","be4ac028-4640-4397-8ffc-a810235f1791","VERY_MEAN"
"Chimera","#dc7c30","c7398669-5c57-47f2-917d-da0d64b87cd9","SKIPPED"
"Tempest Shadow","#52284c","be4ac028-4640-4397-8ffc-a810235f1791","VERY_MEAN"
"Windigos","#6da8bd","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Shining Armor","#f0f0f0","be4ac028-4640-4397-8ffc-a810235f1791","NEITHER_NICE_NOR_MEAN"
"Apple Bloom","#f3f49b","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Grogar","#2286d8","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Sunset Shimmer","#fecf69","be4ac028-4640-4397-8ffc-a810235f1791","VERY_MEAN"
"Sunset Shimmer","#fecf69","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_MEAN"
"Grogar","#2286d8","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"The Hydra","#b5883f","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Apple Bloom","#f3f49b","be4ac028-4640-4397-8ffc-a810235f1791","NEITHER_NICE_NOR_MEAN"
"Trixie Lulamoon","#70ade0","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Queen Novo","#f8ebf5","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Shadowbolts","#32323c","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Smolder","#e29c25","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_NICE"
"Cozy Glow","#fbd8d3","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Spot (Diamond Dogs)","#b7a384","be4ac028-4640-4397-8ffc-a810235f1791","SOMEWHAT_MEAN"
"Garble","#981926","be4ac028-4640-4397-8ffc-a810235f1791","VERY_MEAN"
"Garble","#981926","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Braeburn","#f4eb88","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Shadowbolts","#32323c","be4ac028-4640-4397-8ffc-a810235f1791","NEITHER_NICE_NOR_MEAN"
"Flim Flam Brothers","#efefa6","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Fluttershy","#fdf6af","be4ac028-4640-4397-8ffc-a810235f1791","VERY_NICE"
"Scootaloo","#f9b864","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Timberwolves","#3d2e21","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_MEAN"
"Yona","#d1b982","c7398669-5c57-47f2-917d-da0d64b87cd9","SKIPPED"
"Parasprites","#428ec2","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Mane-iac","#7763a5","c7398669-5c57-47f2-917d-da0d64b87cd9","SKIPPED"
"Shining Armor","#f0f0f0","61a2436f-834d-4756-b8bd-b074512a0a0d","SOMEWHAT_NICE"
"Parasprites","#428ec2","61a2436f-834d-4756-b8bd-b074512a0a0d","NEITHER_NICE_NOR_MEAN"
"Storm King","#706d86","61a2436f-834d-4756-b8bd-b074512a0a0d","SKIPPED"
"Braeburn","#f4eb88","61a2436f-834d-4756-b8bd-b074512a0a0d","SKIPPED"
"Flim Flam Brothers","#efefa6","61a2436f-834d-4756-b8bd-b074512a0a0d","SOMEWHAT_MEAN"
"Mayor Mare","#d8c7a0","61a2436f-834d-4756-b8bd-b074512a0a0d","SOMEWHAT_NICE"
"Wind Rider","#a9d6e7","61a2436f-834d-4756-b8bd-b074512a0a0d","SKIPPED"
"King Sombra","#4e4e4e","61a2436f-834d-4756-b8bd-b074512a0a0d","VERY_MEAN"
"Spoiled Rich","#dd9ca4","61a2436f-834d-4756-b8bd-b074512a0a0d","SOMEWHAT_MEAN"
"Flutterbat","#babea3","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Shining Armor","#f0f0f0","c7398669-5c57-47f2-917d-da0d64b87cd9","VERY_NICE"
"Vampire Fruit Bat","#5e5957","c7398669-5c57-47f2-917d-da0d64b87cd9","NEITHER_NICE_NOR_MEAN"
"Princess Celestia","#fcf7f9","c7398669-5c57-47f2-917d-da0d64b87cd9","SOMEWHAT_NICE"
"Granny Smith","#d2f391","1b8654b7-41a0-4824-9dd0-51fac0f4a3d9","VERY_NICE"
"Spike","#c391c6","1b8654b7-41a0-4824-9dd0-51fac0f4a3d9","VERY_NICE"
"King Sombra","#4e4e4e","1b8654b7-41a0-4824-9dd0-51fac0f4a3d9","VERY_MEAN"
"Yona","#d1b982","1b8654b7-41a0-4824-9dd0-51fac0f4a3d9","SKIPPED"
"Chimera","#dc7c30","1b8654b7-41a0-4824-9dd0-51fac0f4a3d9","SKIPPED"
"Fluttershy","#fdf6af","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Rover (Diamond Dogs)","#939393","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Spike","#c391c6","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Rainbow Dash","#b3e8fe","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"King Sombra","#4e4e4e","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
"Cozy Glow","#fbd8d3","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
"Tantabus","#000031","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Garble","#981926","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
"Yona","#d1b982","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Silverstream","#f9d8fa","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Capper Dapperpaws","#d1873d","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Twilight Sparkle","#cc93dd","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Tempest Shadow","#52284c","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Princess Luna","#6265bb","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Mrs. Cake","#90eeff","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Trixie Lulamoon","#70ade0","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Apple Bloom","#f3f49b","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Fido (Diamond Dogs)","#98acba","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Tirek","#a12e45","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
"Babs Seed","#e0a145","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Cherilee","#b26693","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Timberwolves","#3d2e21","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Big McIntosh","#d9385a","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Parasprites","#428ec2","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Wind Rider","#a9d6e7","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Queen Chrysalis","#313131","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
"Flim Flam Brothers","#efefa6","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Applejack","#faba62","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Filthy Rich","#d4bb80","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Chimera","#dc7c30","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Nurse Redheart","#ffffff","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Gladmane","#7f74c1","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Silver Spoon","#a2b4c2","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Mayor Mare","#d8c7a0","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Princess Cadance","#f9c3e4","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Shining Armor","#f0f0f0","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Pinkie Pie","#f9b8d2","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Mane-iac","#7763a5","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Vampire Fruit Bat","#5e5957","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Rarity","#edeef9","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Smolder","#e29c25","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Granny Smith","#d2f391","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Diamond Tiara","#fbc3ff","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Princess Celestia","#fcf7f9","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Thorax","#292929","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Mr. Cake","#f0e93d","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_NICE"
"Gilda","#af9246","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Flutterbat","#babea3","ac6ee58c-76d1-464b-9491-1021f3acfe2a","NEITHER_NICE_NOR_MEAN"
"Pony of Shadows","#424242","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
"Starlight Glimmer","#edbcf3","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Discord","#68413d","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Sunset Shimmer","#fecf69","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_MEAN"
"Braeburn","#f4eb88","ac6ee58c-76d1-464b-9491-1021f3acfe2a","SOMEWHAT_NICE"
"Storm King","#706d86","ac6ee58c-76d1-464b-9491-1021f3acfe2a","VERY_MEAN"
